platform,video_id,video_url,video_title,comment_id,author,text,time,votes,heart,fetched_utc,text_clean,sentimen_rule
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgxHMdrlNM_O2apoz_F4AaABAg,@essijbi8111,"Punya istri baek malah selingkuh,,

Nanti suatu saat penyeslan itu tiba",2 bulan yang lalu,0,False,2025-12-20T09:29:08.282002+00:00,punya istri baek malah selingkuh nanti suatu saat penyeslan itu tiba,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzfS4jwVsl1s1P2DPp4AaABAg,@senisenbas1061,"Jadi pelajaran takaran cinta kepada manusia itu jangan 100%, karena disaat kecewa sakit nya pasti seperti Kaka ini,  memaafkan berulang kali untuk sesuatu yang harus nya dari awal dilepas bukan dipelihara 🙏, selingkuh itu bukan untuk di toleransi apalagi dari sebelum menikah harus nya segera dibuang jangan malah kekeuh dijadikan suami, maaf ya ka aku agak Gedeg klo perempuan yang kekeuh mertahanin laki laki tukang selingkuh 😢, pada akhirnya sakit juga kan",2 bulan yang lalu,0,False,2025-12-20T09:29:08.613010+00:00,jadi pelajaran takaran cinta kepada manusia itu jangan 100 karena disaat kecewa sakit nya pasti seperti kaka ini memaafkan berulang kali untuk sesuatu yang harus nya dari awal dilepas bukan dipelihara selingkuh itu bukan untuk di toleransi apalagi dari sebelum menikah harus nya segera dibuang jangan malah kekeuh dijadikan suami maaf ya ka aku agak gedeg klo perempuan yang kekeuh mertahanin laki laki tukang selingkuh pada akhirnya sakit juga kan,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgwzZSZT5-aiv397fPJ4AaABAg,@Ihromi-i1u,"Kak aku pernah digituin juga, selama nonton podcast tangan ku ikut Tremor dan dingin juga, trauma nya perselingkuhan memang luar biasa ya 😢",2 bulan yang lalu,0,False,2025-12-20T09:29:09.348313+00:00,kak aku pernah digituin juga selama nonton podcast tangan ku ikut tremor dan dingin juga trauma nya perselingkuhan memang luar biasa ya,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgyXsFIzUeIUvE5idPR4AaABAg,@PutraSitorus-i6k,Selingkuh itu GK akan sembuhhh gaisss,2 bulan yang lalu,0,False,2025-12-20T09:29:09.627297+00:00,selingkuh itu gk akan sembuhhh gaisss,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgxJOEcpQSISLMSgsd94AaABAg,@ZulhamdiKu,"Sudah dapat istri cantik pintar masih saja selingkuh,,sabar Feni mudah2an kamu dapat suami yg baik,setia dan bertanggung jawab.",2 bulan yang lalu,0,False,2025-12-20T09:29:09.898608+00:00,sudah dapat istri cantik pintar masih saja selingkuh sabar feni mudah2an kamu dapat suami yg baik setia dan bertanggung jawab,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgyB8f_RoATmMQ_WaFJ4AaABAg,@Putri29569,Emang yh kalau tabiatnya selingkuh gk bakalan sembuh,2 bulan yang lalu,0,False,2025-12-20T09:29:10.178085+00:00,emang yh kalau tabiatnya selingkuh gk bakalan sembuh,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugz40SLIojwUr8MyQaN4AaABAg,@ririarianti0411,"sebagai korban perselingkuhan 9 tahun lalu, semua yang jadi do'a mba feni adalah do'a saya juga dulu (bahkan sampai hari ini).
9 tahun berlalu, dan saya pun saat ini sudah menikah lagi, tapi rasa sakit dan trauma karena diselingkuhi itu sangat sulit dilupakan. memang betul, bahkan sampai matipun mungkin rasa sakit ini masih akan tetap ada.
karena pengkhianatan tidak pernah ada obatnya, sekalipun kalian menemukan pengganti mantan suami kalian, yang lebih tulus cinta dan sayang pada kalian.
aku saksi hidup korban perselingkuhan, rasa sakitnya akan selalu membekas.
dan untuk para pezina, ingat ya! TIADA DOSA BEBAS TANPA BALAS ‼️‼️‼️",2 bulan yang lalu (diedit),0,False,2025-12-20T09:29:10.456080+00:00,sebagai korban perselingkuhan 9 tahun lalu semua yang jadi do a mba feni adalah do a saya juga dulu bahkan sampai hari ini 9 tahun berlalu dan saya pun saat ini sudah menikah lagi tapi rasa sakit dan trauma karena diselingkuhi itu sangat sulit dilupakan memang betul bahkan sampai matipun mungkin rasa sakit ini masih akan tetap ada karena pengkhianatan tidak pernah ada obatnya sekalipun kalian menemukan pengganti mantan suami kalian yang lebih tulus cinta dan sayang pada kalian aku saksi hidup korban perselingkuhan rasa sakitnya akan selalu membekas dan untuk para pezina ingat ya tiada dosa bebas tanpa balas,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzND7G7BOXHa38GLjN4AaABAg,@NejatGanteng,"Pengen rasanya punya istri seperti mb ini,.. Kasih sayang dn cintanya sangat tulus ke suaminya melebihi dirinya.. Namun suaminya menghiantinya.. Sy sebagai laki2 yg pernah di selingkuhin,, merasa ikut sedih.. Karena sy sangat sayang dn cinta ke istriku.. Dia adalah pacar pertama,, istri pertama dan pasangan yg sy anggap jujur,, sabar dn sy yakin tdk akan selingkuh.. Tp ternyata sy salah menilai nya.. Astaghfirullah.. Astaghfirullah.. Astaghfirullah.. Ampuni Hamba-Mu ini yaa Rabb.. Dan Ampuni seluruh Hamba2-Mu Yaa Rabb Yg mempunyai Kesalahan Kepada-Mu dan Hamba2-Mu yg Terdzolimi dan Hamba2-Mu yg Dzolim.. Aamiin aamiin aamiin Yaa Allaah Yaa Rabb.. 🤲🤲🤲",2 bulan yang lalu,0,False,2025-12-20T09:29:11.779055+00:00,pengen rasanya punya istri seperti mb ini kasih sayang dn cintanya sangat tulus ke suaminya melebihi dirinya namun suaminya menghiantinya sy sebagai laki2 yg pernah di selingkuhin merasa ikut sedih karena sy sangat sayang dn cinta ke istriku dia adalah pacar pertama istri pertama dan pasangan yg sy anggap jujur sabar dn sy yakin tdk akan selingkuh tp ternyata sy salah menilai nya astaghfirullah astaghfirullah astaghfirullah ampuni hamba mu ini yaa rabb dan ampuni seluruh hamba2 mu yaa rabb yg mempunyai kesalahan kepada mu dan hamba2 mu yg terdzolimi dan hamba2 mu yg dzolim aamiin aamiin aamiin yaa allaah yaa rabb,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgwnvUxunr04rcnkdPp4AaABAg,@deviwahyu1177,"Maaf bukan mau menjudge mbaknya ya, tapi sebenarnya kalau awal sebelum nikah ketahuan selingkuh meskipun dalihnya cuma nongkrong baiknya jangan dilanjut, selingkuh itu nggak bisa disembuhkan, dan mungkin sebenarnya itu udah jadi pertanda kalau cowoknya nggak baik untuk mbaknya",2 bulan yang lalu,0,False,2025-12-20T09:29:12.056540+00:00,maaf bukan mau menjudge mbaknya ya tapi sebenarnya kalau awal sebelum nikah ketahuan selingkuh meskipun dalihnya cuma nongkrong baiknya jangan dilanjut selingkuh itu nggak bisa disembuhkan dan mungkin sebenarnya itu udah jadi pertanda kalau cowoknya nggak baik untuk mbaknya,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugx0aFUS-grtmX5UXUR4AaABAg,@ardiantowega2658,Selingkuh itu penyakit ga akan pernah berubah sampe kapanpun,2 bulan yang lalu,0,False,2025-12-20T09:29:12.368251+00:00,selingkuh itu penyakit ga akan pernah berubah sampe kapanpun,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzcluoTRQXPkU79wzt4AaABAg,@TiaNingrum-q6m,"Emng dasarnya dri pacaran sdh selingkuh ngga bsa smbuh  ,dan bgi perempuan dri awal sdh diselingkuhi ngga bkal bsa tdur nyenyak 
Edit aku aminkan do'a mu",2 bulan yang lalu (diedit),0,False,2025-12-20T09:29:13.085671+00:00,emng dasarnya dri pacaran sdh selingkuh ngga bsa smbuh dan bgi perempuan dri awal sdh diselingkuhi ngga bkal bsa tdur nyenyak edit aku aminkan do a mu,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgyPob0TuPBGPamYgMR4AaABAg,@nggogocar,Padahal istriya sendiri sudah cantik  kok di selingkuhin badanya istri juga bagus llangsing,2 bulan yang lalu,0,False,2025-12-20T09:29:13.402004+00:00,padahal istriya sendiri sudah cantik kok di selingkuhin badanya istri juga bagus llangsing,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugz4pe-_VRHU8EdRPYN4AaABAg,@LestariEtik-w5f,Selingkuh itu kyk sifat susah hilang kayak nya ea,2 bulan yang lalu,0,False,2025-12-20T09:29:14.127698+00:00,selingkuh itu kyk sifat susah hilang kayak nya ea,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugzwf0k1X6if1F-Z7yt4AaABAg,@OzzyAwakenz,"Di Indonesia selingkuh sudah jadi gaya hidup, mengerikan",2 bulan yang lalu,0,False,2025-12-20T09:29:14.415699+00:00,di indonesia selingkuh sudah jadi gaya hidup mengerikan,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzRJMZU8wKJbcFVZal4AaABAg,@HannySugiarti777,"Emang kalo cewek pake hati sulit melepaskan karena “sayang hubungan sudah 3tahun, saya maafkan” padahal tabiat laki nya ke bangke. Sekarang sudah sayaang dengan diri sendiri dan sudah pakai logika “ga ada kata sayang dengan hubungan” jadi dilepaskan. Biar aja pelakor sama mantannya dapet azab. Sehat2 teteh, kebahagiaan menanti mu.",2 bulan yang lalu,0,False,2025-12-20T09:29:14.691967+00:00,emang kalo cewek pake hati sulit melepaskan karena sayang hubungan sudah 3tahun saya maafkan padahal tabiat laki nya ke bangke sekarang sudah sayaang dengan diri sendiri dan sudah pakai logika ga ada kata sayang dengan hubungan jadi dilepaskan biar aja pelakor sama mantannya dapet azab sehat2 teteh kebahagiaan menanti mu,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugy6HM-ItFeVWVjRach4AaABAg,@laelazarwati7742,Astaghfirullahalaziiim...Doa seorang Bunda sangat makbul hati2 bagi suami yg selingkuh....😢😢😢,2 bulan yang lalu,51,False,2025-12-20T09:29:14.993679+00:00,astaghfirullahalaziiim doa seorang bunda sangat makbul hati2 bagi suami yg selingkuh,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgyqwmYjho23EvXVa1l4AaABAg,@weihao-t2j,"Ya bgs seru critany, Itu pling pelakor yg Gk stuju ad podcast kyk in",2 bulan yang lalu,0,False,2025-12-20T09:29:15.276778+00:00,ya bgs seru critany itu pling pelakor yg gk stuju ad podcast kyk in,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugx3ysYFVlzFsEL934d4AaABAg,@kikylim5862,Kak penyakit selingkuh tak bs diobati pasti akan ngulang lg,2 bulan yang lalu,0,False,2025-12-20T09:29:15.582066+00:00,kak penyakit selingkuh tak bs diobati pasti akan ngulang lg,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugy5lP-8Gbd9DxAYP4F4AaABAg,@YusriyanaHaerani,"Istrinya cantik loh, masih heran kenapa selingkuhan masih lebih cantik istri sah",2 bulan yang lalu,0,False,2025-12-20T09:29:16.345481+00:00,istrinya cantik loh masih heran kenapa selingkuhan masih lebih cantik istri sah,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgwWQlstqWVS_hj--Mp4AaABAg,@antosudarmonosudarmono7839,Cantik istrinya loh dari pada selingkuhan nya,2 bulan yang lalu,0,False,2025-12-20T09:29:16.612712+00:00,cantik istrinya loh dari pada selingkuhan nya,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugwj7cL1qCLdiB9LngB4AaABAg,@latifahrahmah5752,"Turut bersimpati dgn kak fenny, krna di selingkuhin memang sgt sakit dan membekas diingatan gk bisa dilupain, semoga kk mndpt kbhgiaan stlah ini❤",2 bulan yang lalu,0,False,2025-12-20T09:29:16.895200+00:00,turut bersimpati dgn kak fenny krna di selingkuhin memang sgt sakit dan membekas diingatan gk bisa dilupain semoga kk mndpt kbhgiaan stlah ini,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugwo28sufXwJGGuGOBt4AaABAg,@mayfebria5157,"Selingkuh itu penyakit!
G bakalan bisa sembuh..tabiat!
Laki2 kek gitu itu g pernah bisa puas berhubungan badan sama 1 wanita saja

Mati atau musibah yg bisa nyadarin penyakit itu",2 bulan yang lalu,0,False,2025-12-20T09:29:17.207283+00:00,selingkuh itu penyakit g bakalan bisa sembuh tabiat laki2 kek gitu itu g pernah bisa puas berhubungan badan sama 1 wanita saja mati atau musibah yg bisa nyadarin penyakit itu,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgwuPDZ_ddOcbN9T6654AaABAg,@mootiy,"gila bgt ya suaminya bener bener ga bersyukur, ga pernah ngerasa cukup. astaghfirullah haladzim. dikasih kenikmatan buat punya 1 pasangan aja tapi milih buat selingkuh, binatang bgt 👺👺",2 bulan yang lalu,0,False,2025-12-20T09:29:17.981808+00:00,gila bgt ya suaminya bener bener ga bersyukur ga pernah ngerasa cukup astaghfirullah haladzim dikasih kenikmatan buat punya 1 pasangan aja tapi milih buat selingkuh binatang bgt,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzMmv-2swGaXbV8HF94AaABAg,@riskahyuna,Lebih suka cerita selingkuh an yg ini dari pada yg sebelah busetttt bucinya bego bgttt 😢,2 bulan yang lalu,1,False,2025-12-20T09:29:18.317098+00:00,lebih suka cerita selingkuh an yg ini dari pada yg sebelah busetttt bucinya bego bgttt,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugy1Wa0RX1UXSB0w9ux4AaABAg,@TalithaCandra,"brati emang lakinya tukang selingkuh, klu aku jadi ceweknya g akan pertahankan laki model begitu sampai menikah 🤦‍♀️",2 bulan yang lalu (diedit),1,False,2025-12-20T09:29:19.107104+00:00,brati emang lakinya tukang selingkuh klu aku jadi ceweknya g akan pertahankan laki model begitu sampai menikah,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzGQW7ubKCoPiwyNVJ4AaABAg,@AzzahraFadiawati,"Aduh mbak-mbak... dari awal pacaran udah sering ketahuan selingkuh masih juga menikah... Sekarang sudah nikah sifat selingkuh nya kumat lagi, karena sudah biasa mendua... Termasuk sabar mbaknya,",2 bulan yang lalu,0,False,2025-12-20T09:29:19.429810+00:00,aduh mbak mbak dari awal pacaran udah sering ketahuan selingkuh masih juga menikah sekarang sudah nikah sifat selingkuh nya kumat lagi karena sudah biasa mendua termasuk sabar mbaknya,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzumX7uVFidoRCvI214AaABAg,@tatakayonna2402,"Orang kalau sudah kebiasaan selingkuh itu sudah tidak waras akal sehatnya,tidak punya simpati,tidak punya empati,bhkan tidak sedih ,dan tidak merasa bersalah...jdi jalan satu2nya memang di buang...",2 bulan yang lalu,0,False,2025-12-20T09:29:19.704382+00:00,orang kalau sudah kebiasaan selingkuh itu sudah tidak waras akal sehatnya tidak punya simpati tidak punya empati bhkan tidak sedih dan tidak merasa bersalah jdi jalan satu2nya memang di buang,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgwQuQCFrPeeJyl7Jl14AaABAg,@MuhammadFauzan-xc5md,GOBLOK ITU SUAMINYA CEWE SECANTIK ITU SEPULEN ITU MASIH DI SELINGKUHI😅,2 bulan yang lalu,0,False,2025-12-20T09:29:19.976365+00:00,goblok itu suaminya cewe secantik itu sepulen itu masih di selingkuhi,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgyMI8dgvlVNhLS9ZZN4AaABAg,@RonyJahats,Cewek secantik ini masih di selingkuhin 🤦,2 bulan yang lalu,0,False,2025-12-20T09:29:20.276304+00:00,cewek secantik ini masih di selingkuhin,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgyRV5zdb7MLZsgQNYd4AaABAg,@AkbarYeah,Goblok bini cakep begini pake selingkuh segala bjirr,2 bulan yang lalu,0,False,2025-12-20T09:29:20.582182+00:00,goblok bini cakep begini pake selingkuh segala bjirr,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugy55mlS-DsQ6iTWkV54AaABAg,@SitaYuniar-p5c,"Kenapa para suami2 kalo selingkuh sllu cari yg downgrade, pdhl istrinya cantik bgt, santuy jg balik2 ketahuan slingkuh dimaafin",2 bulan yang lalu,0,False,2025-12-20T09:29:21.297273+00:00,kenapa para suami2 kalo selingkuh sllu cari yg downgrade pdhl istrinya cantik bgt santuy jg balik2 ketahuan slingkuh dimaafin,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugzk-xAa_IMoqyrsy0B4AaABAg,@Rohyani-fr8dh,"Saya dulu pernh di selingkuhi suami dan aku serahkan suami suruh cerai kan aku dan nikahin tuh gundik ...si gundik ny yg hina caci maki aku bhkn tinggl di rumh aku sama suami ...anak 2 ikut sama aku pdhl posisi waktu itu aku JD TKW ..singkat crta udah jln 3 buln tuh gundik tiba"" kena sakit kanker rahim setlh 1minggu minta mf ke aku trs meninggl ...padahal aku  GK ngapa""in cuma aku sering doa yg baik"" minta keadilan sama Allah..dan sekrg mantan suami udah nikah smpe 6x 😂😂sama anak boro"" kasih nafkah tny kbr aja GK 😂",2 bulan yang lalu,0,False,2025-12-20T09:29:21.583972+00:00,saya dulu pernh di selingkuhi suami dan aku serahkan suami suruh cerai kan aku dan nikahin tuh gundik si gundik ny yg hina caci maki aku bhkn tinggl di rumh aku sama suami anak 2 ikut sama aku pdhl posisi waktu itu aku jd tkw singkat crta udah jln 3 buln tuh gundik tiba kena sakit kanker rahim setlh 1minggu minta mf ke aku trs meninggl padahal aku gk ngapa in cuma aku sering doa yg baik minta keadilan sama allah dan sekrg mantan suami udah nikah smpe 6x sama anak boro kasih nafkah tny kbr aja gk,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgycEi_knhQKE7QwP0x4AaABAg,@anugerahrindu3378,"Saat tau suami selingkuh,, q bahkan lupa apa itu makan,,, g makan g minum g tidur 3 hari full,, g krasa laper g krasa haus,, asiq langsung mampet,, hbs itu kena darah tinggi😂😂😂😂",2 bulan yang lalu,0,False,2025-12-20T09:29:21.913109+00:00,saat tau suami selingkuh q bahkan lupa apa itu makan g makan g minum g tidur 3 hari full g krasa laper g krasa haus asiq langsung mampet hbs itu kena darah tinggi,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugz5ddchOoJ-kROukaB4AaABAg,@anugerahrindu3378,"Ini itu kayak penggalan kisahq kmrn,, saat hamil suami selingkuh,, alasannya krn q gemuk,, pdhal q lg hamil,,",2 bulan yang lalu,0,False,2025-12-20T09:29:22.188163+00:00,ini itu kayak penggalan kisahq kmrn saat hamil suami selingkuh alasannya krn q gemuk pdhal q lg hamil,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzTRcVdFW5Wl90jEhl4AaABAg,@AbuNafisah-c4q,"Dislike 4,4 rb banyak banget ya....
Komunitas yang suka selingkuh 
Innalilahi",2 bulan yang lalu,0,False,2025-12-20T09:29:22.503277+00:00,dislike 4 4 rb banyak banget ya komunitas yang suka selingkuh innalilahi,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzVchhJMo5hrzGn2Rp4AaABAg,@AbuNafisah-c4q,"Gak usah ditanyai kenapa selingkuh 
Karena selingkuh itu penyakit",2 bulan yang lalu,0,False,2025-12-20T09:29:23.965044+00:00,gak usah ditanyai kenapa selingkuh karena selingkuh itu penyakit,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgxVa0xfBATzw_aHMdF4AaABAg,@AbuNafisah-c4q,"Semakin baik istri 
Semakin gampang suami selingkuh",2 bulan yang lalu,0,False,2025-12-20T09:29:24.261890+00:00,semakin baik istri semakin gampang suami selingkuh,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgyemNOiRpcK9e8SVvV4AaABAg,@AbuNafisah-c4q,Godaaan syetan menikah adalah fantasi selingkuh,2 bulan yang lalu,0,False,2025-12-20T09:29:24.537409+00:00,godaaan syetan menikah adalah fantasi selingkuh,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgwhqIqHO15xFuIHyGZ4AaABAg,@ItaMasita-k6x,"Salahmu sendiri mba kan udah tau lakinya tukang selingkuh ngapain masih bertahan mending tinggalin aja, suami brengsek kek gitu ngapain di pertahankan",2 bulan yang lalu,0,False,2025-12-20T09:29:24.827137+00:00,salahmu sendiri mba kan udah tau lakinya tukang selingkuh ngapain masih bertahan mending tinggalin aja suami brengsek kek gitu ngapain di pertahankan,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgxwdeHc3eRNa7h9SmN4AaABAg,@ayyyy0710,selingkuh bukannya penyakit?,2 bulan yang lalu,0,False,2025-12-20T09:29:25.127483+00:00,selingkuh bukannya penyakit,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgxT89E00Wth1bjSVcJ4AaABAg,@fitriawulandari9362,"Kalo temanya udh selingkuh, itu emng gk bisa d maafin sih. Itu pnyakit yg gk ada obatnya. Apa lagi sblum nikah udh kliatan. Sabar sekali mb nya. Semoga hukuman allah untuk si mantan it lebih parah dri pada sakit yg mb rasain.. 😇",2 bulan yang lalu,0,False,2025-12-20T09:29:25.408035+00:00,kalo temanya udh selingkuh itu emng gk bisa d maafin sih itu pnyakit yg gk ada obatnya apa lagi sblum nikah udh kliatan sabar sekali mb nya semoga hukuman allah untuk si mantan it lebih parah dri pada sakit yg mb rasain,negatif
